,purebred,age_upon_intake,sterilized_upon_intake,time_at_shelter,age_upon_outcome,sterilized_upon_outcome,is_dog,is_male,breed1_ec,breed2_ec,col1_ec,col2_ec,in_type_ec,in_cond_ec,out_type_ec
20104,False,0,False,103,0.0,True,False,True,4,0,5,2,0,0,1
20105,True,9,True,3,9.0,True,True,False,3,0,6,0,0,0,0
20106,False,1,False,5,1.0,True,True,True,3,0,1,0,0,0,0
20107,True,12,True,0,12.0,True,True,False,85,0,1,3,0,0,0
20108,False,2,False,5,2.0,False,True,False,21,0,5,2,0,0,3
20109,False,0,False,62,0.0,True,False,True,50,0,5,2,0,0,1
20110,False,7,True,6,7.0,True,True,True,16,0,1,3,0,0,1
20111,False,10,True,220,11.0,True,True,True,51,7,1,3,0,0,1
20112,False,3,False,1,3.0,True,True,False,3,0,5,3,2,0,0
20113,False,2,False,3,2.0,False,False,True,4,0,2,0,0,2,4
20114,False,1,False,20,1.0,True,True,False,3,0,1,3,0,2,1
20115,False,1,False,41,1.0,True,True,True,22,11,0,0,0,2,1
20116,False,2,False,23,2.0,False,True,True,198,0,1,3,0,0,3
20117,False,3,True,93,3.0,True,True,True,2,0,5,3,1,0,1
20118,False,2,False,17,2.0,True,True,True,3,14,1,3,0,0,1
20119,False,2,True,0,2.0,True,False,True,29,0,5,2,0,2,0
20120,False,0,False,4,0.0,True,True,False,2,11,3,0,0,0,1
20121,False,1,False,24,1.0,True,True,True,157,0,2,0,0,2,1
20122,False,1,True,6,1.0,True,True,False,21,3,5,2,0,0,0
20123,False,0,False,0,0.0,False,False,True,4,0,0,0,0,1,4
20124,False,2,True,4,2.0,True,True,True,3,15,5,2,0,0,1
20125,False,0,False,72,0.0,True,False,True,15,0,0,0,0,0,1
20126,False,5,True,0,5.0,True,True,True,72,0,5,0,0,0,0
20127,False,2,False,4,2.0,True,True,True,7,0,1,1,0,0,1
20128,False,0,False,4,0.0,True,True,True,3,17,1,3,0,0,1
20129,False,0,False,33,0.0,True,False,False,4,0,3,0,0,0,1
20130,False,8,False,2,8.0,True,True,True,24,0,4,3,0,0,0
20131,False,3,False,68,3.0,True,True,True,1,0,1,3,0,0,1
20132,True,1,False,0,1.0,False,True,True,21,0,5,2,2,0,0
20133,False,0,False,0,0.0,False,False,True,4,0,5,2,0,1,3
20134,True,4,False,5,4.0,False,True,True,1,0,1,3,2,0,0
20135,False,1,True,15,1.0,True,False,False,4,0,2,0,0,0,1
20136,False,1,False,145,0.0,True,False,True,29,0,1,3,0,0,1
20137,False,1,False,1,1.0,False,True,True,61,0,5,2,0,0,0
20138,False,0,False,4,0.0,True,True,False,20,0,4,2,0,0,1
20139,False,1,False,4,0.0,True,True,True,17,0,3,0,0,0,1
20140,True,14,True,0,14.0,True,True,True,6,0,2,0,0,2,0
20141,True,2,True,5,2.0,True,True,True,32,0,4,5,0,0,0
20142,False,0,False,106,0.0,True,False,True,4,0,5,0,0,0,1
20143,False,0,False,1,0.0,True,True,True,122,0,5,2,1,0,3
20144,False,2,True,21,2.0,True,False,False,4,0,3,0,1,2,1
20145,False,4,True,1,4.0,True,True,False,1,0,5,3,0,0,0
20146,False,2,True,38,2.0,True,True,True,6,73,5,3,1,0,1
20147,False,1,False,54,0.0,True,False,True,4,0,4,0,1,0,1
20148,True,0,False,4,0.0,True,True,False,7,0,1,0,0,0,1
20149,False,0,False,100,0.0,True,False,False,118,0,4,0,0,0,1
20150,False,1,False,18,1.0,True,True,True,1,0,4,2,0,0,1
20151,False,1,False,18,1.0,False,True,False,71,0,1,0,1,0,1
20152,False,13,True,7,13.0,True,True,False,9,0,1,0,2,0,0
20153,False,1,False,6,1.0,True,True,False,3,0,0,0,1,0,3
20154,False,5,True,39,5.0,True,False,False,50,0,1,3,1,0,3
20155,False,1,False,5,1.0,False,False,True,4,0,0,0,0,0,0
20156,False,0,False,57,1.0,True,False,False,4,0,4,2,0,0,1
20157,False,1,False,0,1.0,False,True,True,32,0,1,1,0,0,0
20158,False,1,False,5,1.0,True,True,False,20,0,3,0,0,0,1
20159,False,0,False,18,0.0,True,False,False,29,0,1,4,0,0,1
20160,False,0,False,0,0.0,False,False,False,4,0,1,1,0,0,3
20161,False,0,False,0,0.0,False,True,True,6,0,5,2,0,0,3
20162,False,2,True,22,2.0,True,False,False,4,0,4,2,1,0,1
20163,False,1,False,10,1.0,False,False,True,4,0,5,0,2,0,0
20164,False,13,True,1,13.0,True,False,True,15,0,5,0,0,1,0
20165,False,2,True,18,2.0,True,False,True,4,0,2,0,1,0,1
20166,False,0,False,8,0.0,True,True,False,6,103,1,3,0,0,1
20167,False,4,True,10,4.0,True,True,False,6,0,5,0,0,0,1
20168,False,5,False,33,5.0,True,False,False,4,0,3,0,0,0,1
20169,False,0,False,0,0.0,False,False,True,4,0,5,0,0,0,3
20170,False,4,True,20,5.0,True,False,False,4,0,1,3,0,0,1
20171,False,0,False,7,0.0,True,True,True,1,0,5,3,0,0,1
20172,False,1,False,50,0.0,True,True,True,3,0,5,3,0,0,1
20173,False,0,False,46,0.0,True,False,True,4,0,0,0,0,0,1
20174,False,0,False,5,0.0,True,True,True,77,0,4,2,0,0,3
20175,False,2,True,4,2.0,True,False,False,4,0,4,0,1,0,1
20176,False,8,True,5,8.0,True,True,False,6,8,1,0,0,0,1
20177,True,0,True,1,0.0,True,True,True,39,0,5,3,2,0,0
20178,True,1,True,0,1.0,True,True,False,1,0,1,1,0,0,0
20179,False,5,True,8,5.0,True,False,True,4,0,5,0,2,0,0
20180,False,4,True,10,5.0,True,False,False,4,0,5,0,2,0,0
20181,False,0,False,2,0.0,False,True,True,16,0,1,3,0,0,0
20182,False,0,False,0,0.0,False,False,False,4,0,5,0,0,0,0
20183,False,3,True,3,3.0,True,False,False,5,0,2,0,1,0,1
20184,False,6,True,5,7.0,True,True,False,6,52,6,0,0,0,1
20185,False,1,False,36,0.0,True,False,False,4,0,2,0,0,0,1
20186,False,2,False,4,2.0,True,True,False,103,0,1,0,0,0,3
20187,False,0,False,4,0.0,True,True,True,24,11,5,3,0,0,1
20188,False,1,False,12,1.0,False,True,True,1,0,1,1,2,0,0
20189,False,1,False,2,1.0,False,True,False,41,0,2,0,1,0,3
20190,False,2,False,9,2.0,False,False,False,4,0,3,0,2,0,0
20191,False,0,False,5,0.0,True,True,False,74,0,5,2,0,0,1
20192,False,0,False,4,0.0,True,True,False,90,0,5,3,0,0,1
20193,False,3,True,5,3.0,True,True,True,93,48,5,3,1,0,3
20194,False,2,True,42,2.0,True,False,False,50,0,5,2,0,0,1
20195,False,0,False,251,0.0,True,False,False,4,0,5,2,0,0,1
20196,True,6,True,36,6.0,True,True,False,3,0,5,2,0,2,1
20197,True,0,False,5,0.0,False,True,False,1,0,4,4,0,2,3
20198,False,0,False,37,0.0,True,False,True,4,0,0,0,0,2,1
20199,False,1,False,8,0.0,False,False,False,4,0,2,0,0,2,4
20200,False,1,False,39,1.0,True,False,False,4,0,2,0,1,1,1
20201,True,1,True,160,1.0,True,True,True,1,0,5,3,0,0,0
20202,False,0,False,5,0.0,True,True,False,45,16,2,0,0,0,1
20203,False,1,False,4,1.0,False,True,False,3,0,1,0,0,0,3
20204,True,2,True,0,2.0,True,True,True,58,0,6,0,0,0,0
20205,False,0,False,0,0.0,False,False,False,50,0,3,0,0,0,3
20206,True,2,False,0,2.0,False,True,True,32,0,4,2,0,0,0
20207,True,5,True,33,6.0,True,True,False,1,0,5,2,0,0,1
20208,False,2,False,2,2.0,False,False,True,4,0,0,0,0,0,2
20209,False,14,True,121,14.0,True,True,False,3,0,2,0,1,0,1
20210,True,2,False,102,2.0,True,True,False,1,0,4,2,0,2,1
20211,False,1,False,12,1.0,True,False,False,50,0,5,2,0,4,1
20212,True,2,False,4,2.0,False,True,True,59,0,3,0,0,2,3
20213,True,0,False,6,0.0,True,True,True,12,0,5,3,0,0,1
20214,True,6,False,109,6.0,True,True,True,51,0,5,3,0,2,1
20215,False,1,False,8,1.0,False,False,False,4,0,1,3,0,0,0
20216,False,0,False,8,0.0,True,True,False,17,3,5,3,4,0,1
20217,False,1,False,2,0.0,False,False,False,4,0,3,0,0,1,3
20218,True,4,False,3,5.0,False,True,True,22,0,5,3,2,0,0
20219,False,0,False,73,0.0,True,False,True,4,0,5,0,0,0,1
20220,True,5,False,70,5.0,True,True,False,3,0,1,3,1,2,1
20221,False,2,True,36,2.0,True,True,True,37,0,1,3,1,0,1
20222,False,8,True,4,8.0,True,True,False,21,0,5,2,2,0,0
20223,False,2,False,5,2.0,True,True,True,9,37,5,2,0,0,1
20224,False,0,False,0,0.0,False,False,True,4,0,2,0,0,0,3
20225,False,14,False,0,14.0,False,True,True,1,0,5,3,1,1,4
20226,False,4,False,27,4.0,True,True,True,90,0,5,3,0,0,3
20227,False,1,False,0,1.0,False,True,False,3,0,2,0,1,1,3
20228,False,1,False,51,1.0,True,True,True,1,0,5,2,0,1,1
20229,True,1,False,3,1.0,True,True,True,59,0,3,0,0,0,0
20230,False,1,False,4,1.0,False,False,True,4,0,5,0,0,0,3
20231,False,11,True,0,11.0,True,True,False,24,0,5,3,1,0,4
20232,False,0,False,12,0.0,False,False,False,4,0,3,0,0,0,3
20233,False,5,True,6,5.0,True,True,False,3,0,1,3,0,0,3
20234,True,4,False,2,4.0,True,True,True,86,0,5,3,0,0,0
20235,True,4,False,2,4.0,True,True,False,86,0,5,0,0,0,0
20236,False,1,False,1,0.0,True,True,True,1,0,5,2,0,0,0
20237,False,1,False,2,1.0,True,True,True,3,0,1,3,0,0,0
20238,False,1,False,3,1.0,True,True,False,22,11,5,3,0,0,1
20239,False,2,False,6,2.0,True,True,False,12,0,2,0,2,0,0
20240,False,1,False,7,1.0,True,True,False,3,0,1,3,0,0,1
20241,False,0,False,4,0.0,True,True,True,6,0,5,0,0,0,0
20242,True,3,True,0,3.0,True,True,True,33,0,1,0,0,0,0
20243,False,1,False,44,0.0,True,False,True,4,0,5,0,0,0,1
20244,False,1,False,5,0.0,True,False,True,4,0,6,0,0,0,1
20245,False,1,False,24,0.0,True,False,True,4,0,5,0,0,0,1
20246,False,0,False,0,0.0,False,False,True,4,0,0,0,0,0,3
20247,False,2,False,7,2.0,True,True,True,3,15,3,0,0,0,3
20248,False,5,True,11,5.0,True,True,True,12,3,2,0,2,0,0
20249,False,1,True,29,1.0,True,True,False,176,0,5,3,0,0,1
20250,False,10,True,0,10.0,True,True,True,12,0,5,3,0,3,0
20251,False,0,False,20,1.0,False,False,True,4,0,5,0,0,0,2
20252,False,2,False,79,2.0,True,False,False,50,0,1,0,0,0,1
20253,False,0,False,68,0.0,True,False,True,4,0,5,2,0,0,1
20254,False,3,True,2,3.0,True,True,False,3,0,5,2,0,0,0
20255,False,0,False,16,0.0,True,True,True,1,0,1,3,0,0,1
20256,False,5,False,12,5.0,True,True,True,1,0,4,0,2,0,0
20257,False,1,False,21,0.0,True,False,True,4,0,2,0,0,0,1
20258,False,13,True,5,13.0,True,True,False,21,0,5,2,1,3,3
20259,True,2,True,3,2.0,True,True,True,3,0,5,3,0,0,1
20260,False,7,False,5,7.0,False,True,True,102,0,0,0,0,2,4
20261,False,2,False,43,2.0,True,True,True,6,0,5,2,2,0,3
20262,False,1,False,17,1.0,True,True,True,77,76,5,3,2,0,3
20263,False,4,True,0,4.0,True,False,True,5,0,4,0,0,0,0
20264,False,1,True,10,1.0,True,False,False,4,0,2,0,0,1,3
20265,False,6,False,1,6.0,False,True,True,86,0,2,0,0,0,0
20266,False,2,True,0,2.0,True,True,False,48,0,2,0,0,0,0
20267,False,3,False,11,3.0,False,True,True,97,55,1,0,1,0,3
20268,False,1,False,44,0.0,True,False,True,4,0,6,0,0,0,1
20269,False,2,False,1,2.0,True,True,False,3,0,1,3,0,0,0
20270,False,2,True,1,2.0,True,True,False,17,0,1,4,1,0,3
20271,False,0,False,6,0.0,True,True,False,11,0,1,0,0,0,3
20272,False,1,False,11,1.0,True,True,False,7,14,1,3,0,2,1
20273,False,1,False,0,1.0,False,True,False,3,0,5,3,1,1,3
20274,False,2,False,5,2.0,True,True,True,122,0,5,4,0,0,1
20275,False,0,False,16,0.0,True,True,True,1,0,1,3,1,0,1
20276,False,1,False,11,1.0,True,True,True,14,0,5,3,0,0,1
20277,False,1,False,37,0.0,True,True,False,34,0,3,0,0,0,1
20278,False,0,False,56,0.0,True,True,True,1,0,1,3,0,0,1
20279,False,1,False,2,0.0,True,False,True,4,0,5,0,1,0,1
20280,False,0,False,19,0.0,True,True,True,6,76,5,2,1,0,1
20281,False,12,True,1,12.0,True,False,True,50,0,5,2,3,1,4
20282,False,9,True,2,9.0,True,True,True,34,0,3,0,1,0,3
20283,True,4,True,8,4.0,True,True,True,51,0,5,3,0,0,0
20284,False,2,True,16,2.0,True,False,False,4,0,4,2,1,0,3
20285,False,1,False,11,1.0,True,True,False,13,0,5,3,0,0,1
20286,False,1,False,6,1.0,True,False,True,50,0,2,0,0,0,1
20287,False,2,False,9,2.0,False,True,False,109,0,5,3,1,1,1
20288,True,1,False,144,0.0,True,True,True,32,0,1,3,1,0,1
20289,False,5,True,100,5.0,True,True,True,3,0,2,0,0,0,1
20290,False,1,False,0,1.0,False,False,True,4,0,5,2,0,0,2
20291,False,7,False,1,7.0,False,True,True,3,0,1,3,0,0,0
20292,True,14,True,0,14.0,True,True,True,24,0,5,3,0,0,0
20293,False,1,False,55,0.0,True,False,True,4,0,2,0,0,0,1
20294,False,2,False,4,2.0,True,True,False,3,0,2,0,0,7,1
20295,False,1,False,3,0.0,False,False,True,29,0,5,2,1,2,4
20296,False,6,True,0,6.0,True,False,False,4,0,4,0,0,2,0
20297,False,9,True,4,9.0,True,True,False,22,0,0,0,0,0,1
20298,False,3,False,73,3.0,True,True,True,1,0,5,3,1,2,0
20299,False,0,False,61,0.0,True,False,False,4,0,5,2,0,0,1
20300,False,2,False,0,2.0,False,True,True,10,0,1,3,0,0,0
20301,False,1,False,6,1.0,True,True,False,1,0,4,2,0,1,1
20302,False,1,False,111,1.0,True,False,False,4,0,3,0,0,0,1
20303,False,5,False,3,5.0,False,False,False,91,0,2,0,0,2,3
20304,False,0,False,13,0.0,True,True,True,92,0,5,3,0,0,1
20305,False,1,False,0,1.0,False,True,True,25,0,5,3,0,0,0
20306,False,0,False,7,0.0,False,False,False,4,0,2,0,0,4,3
20307,False,0,False,4,0.0,True,True,False,14,0,1,4,0,0,1
20308,False,2,True,6,2.0,True,False,False,50,0,4,0,0,0,3
20309,False,4,True,0,4.0,True,True,False,6,1,0,0,0,0,0
20310,False,3,False,75,3.0,True,True,False,36,0,1,3,1,0,1
20311,False,1,False,0,1.0,False,True,False,6,0,5,3,0,0,3
20312,False,1,False,27,0.0,True,False,False,4,0,3,0,0,0,1
20313,False,4,False,0,4.0,False,True,False,103,0,1,0,0,0,0
20314,False,2,True,0,2.0,True,True,True,6,0,5,1,0,0,0
20315,False,2,True,0,2.0,True,True,False,3,0,2,0,0,0,0
20316,False,7,True,0,7.0,True,False,False,4,0,5,0,1,2,0
20317,True,3,True,19,3.0,True,True,True,7,0,2,0,0,0,1
20318,False,6,False,5,6.0,False,True,False,123,0,1,3,1,0,3
20319,True,2,True,9,2.0,True,True,True,6,0,6,0,2,0,0
20320,False,1,False,5,1.0,True,True,False,48,0,5,3,0,0,1
20321,False,2,True,0,2.0,True,True,False,71,0,2,0,0,0,0
20322,False,8,True,9,8.0,True,True,False,12,0,2,0,0,2,3
20323,False,1,False,39,0.0,True,False,True,4,0,5,0,0,0,1
20324,False,1,True,41,1.0,True,False,False,4,0,3,0,1,0,1
20325,False,0,False,3,0.0,False,False,False,4,0,3,0,0,4,3
20326,False,5,False,82,5.0,True,True,True,83,0,3,0,0,2,1
20327,False,0,False,58,0.0,True,False,False,4,0,2,0,0,0,1
20328,False,0,False,5,0.0,True,False,True,29,0,4,4,0,0,3
20329,False,4,True,2,4.0,True,True,True,132,0,5,2,1,0,1
20330,False,0,False,4,0.0,True,True,True,71,0,1,3,1,0,1
20331,False,0,False,2,0.0,False,True,True,169,0,2,0,0,0,3
20332,False,7,True,11,7.0,True,False,True,4,0,4,0,0,0,3
20333,False,1,False,5,1.0,True,True,True,3,0,5,2,0,0,1
20334,False,1,False,5,1.0,True,True,True,3,0,1,3,0,0,1
20335,False,12,True,418,13.0,True,False,True,4,0,1,1,1,0,1
20336,False,10,True,5,10.0,True,False,True,4,0,1,3,0,0,0
20337,False,0,False,14,0.0,True,True,True,12,0,2,0,0,0,1
20338,False,0,False,85,0.0,True,False,True,4,0,5,0,0,0,1
20339,False,0,False,28,0.0,True,True,True,96,0,5,2,0,0,1
20340,False,3,False,63,3.0,True,True,False,1,0,5,2,1,0,1
20341,False,7,False,6,7.0,False,True,True,87,0,1,6,2,0,0
20342,False,2,True,25,2.0,True,False,False,4,0,3,0,0,0,1
20343,False,0,False,5,0.0,True,False,False,4,0,3,0,0,0,1
20344,False,11,True,0,11.0,True,True,False,70,0,1,0,0,0,0
20345,False,1,False,3,1.0,False,False,False,4,0,2,0,0,0,3
20346,False,1,False,40,0.0,True,False,False,15,0,4,0,0,0,1
20347,False,0,False,5,0.0,True,True,False,31,0,2,0,0,0,1
20348,False,18,True,0,18.0,True,False,False,4,0,3,0,0,1,0
20349,False,8,True,1,8.0,True,True,False,8,0,1,4,0,0,0
20350,False,8,False,0,8.0,False,True,True,84,0,1,0,0,0,0
20351,False,0,False,45,0.0,True,False,True,50,0,2,0,0,0,1
20352,False,2,False,13,2.0,False,True,False,24,0,2,0,0,0,0
20353,False,8,False,0,8.0,False,True,True,1,0,5,3,0,0,0
20354,False,1,False,0,1.0,False,False,False,4,0,3,0,0,0,4
20355,False,1,False,13,1.0,True,True,True,6,0,5,2,0,0,3
20356,False,1,True,9,1.0,True,False,False,4,0,3,0,0,0,1
20357,False,10,True,0,10.0,True,True,True,21,0,2,6,0,2,0
20358,False,0,False,40,0.0,True,False,True,4,0,1,3,0,0,1
20359,True,0,False,0,0.0,False,True,True,86,0,5,3,0,0,0
20360,True,0,False,2,0.0,True,True,False,6,0,1,3,1,0,1
20361,False,8,True,8,8.0,True,True,False,95,0,1,1,2,0,0
20362,False,1,False,5,1.0,True,False,True,4,0,4,0,1,0,1
20363,False,0,False,5,0.0,True,True,True,11,3,1,3,0,0,1
20364,False,0,False,4,0.0,True,True,True,7,11,3,0,0,0,1
20365,False,2,True,6,2.0,True,True,True,33,0,1,3,2,0,0
20366,False,2,False,89,2.0,False,True,True,16,0,0,0,0,0,3
20367,False,0,False,0,0.0,False,False,False,4,0,3,0,0,0,3
20368,False,8,False,3,8.0,False,True,True,44,0,3,0,0,0,3
20369,False,2,True,3,2.0,True,False,False,4,0,5,2,0,0,3
20370,False,0,False,49,0.0,True,False,True,4,0,0,0,0,0,1
20371,True,2,False,1,2.0,False,True,True,3,0,5,3,0,0,0
20372,False,2,False,0,2.0,False,True,True,22,68,5,3,0,0,0
20373,False,1,False,3,0.0,True,False,False,4,0,4,0,0,0,1
20374,False,5,False,0,5.0,False,True,True,16,0,1,3,0,0,0
20375,False,0,False,43,0.0,True,False,True,4,0,6,0,0,0,1
20376,False,0,True,0,0.0,True,True,True,12,0,5,3,1,0,1
20377,False,1,False,44,0.0,True,False,True,142,0,1,1,0,0,1
20378,False,1,False,5,1.0,True,True,True,11,0,1,0,0,0,0
20379,True,0,False,4,0.0,True,True,False,6,0,5,2,0,0,1
20380,False,1,False,5,1.0,True,False,False,4,0,2,0,1,0,1
20381,False,0,False,18,0.0,False,False,True,50,0,1,3,0,0,3
20382,False,1,False,71,0.0,True,False,False,50,0,4,2,0,0,1
20383,False,1,False,11,1.0,True,True,True,21,0,5,2,0,0,1
20384,False,6,True,0,6.0,True,True,True,7,0,5,2,0,0,0
20385,False,0,False,6,0.0,True,True,False,1,0,5,3,0,0,1
20386,True,6,False,61,7.0,True,True,True,6,0,5,0,0,0,1
20387,False,0,False,4,0.0,True,False,False,50,0,1,3,0,0,1
20388,False,0,True,5,0.0,True,True,False,12,0,5,2,1,0,1
20389,True,0,False,4,0.0,False,True,False,9,0,5,0,0,0,0
20390,True,5,False,10,5.0,False,True,True,10,0,5,2,2,0,0
20391,False,0,False,137,0.0,True,False,False,4,0,1,1,0,0,1
20392,False,0,False,1,0.0,False,False,False,4,0,5,0,0,1,3
20393,False,5,True,4,5.0,True,False,True,4,0,0,0,0,2,3
20394,True,1,False,7,1.0,False,False,False,29,0,4,2,0,2,2
20395,False,10,False,31,10.0,False,False,False,4,0,5,3,0,2,3
20396,False,2,False,39,2.0,True,False,True,4,0,5,2,0,0,1
20397,False,0,False,29,0.0,True,False,True,4,0,1,1,0,0,1
20398,True,8,True,2,8.0,True,True,True,10,0,1,3,2,0,0
20399,True,2,False,6,2.0,False,True,True,90,0,5,3,0,0,3
20400,False,0,False,16,0.0,True,False,False,4,0,1,3,0,0,1
20401,False,5,True,0,5.0,True,True,False,2,0,3,0,0,0,0
20402,False,0,False,25,1.0,False,False,False,4,0,5,0,0,0,1
20403,False,0,False,0,0.0,False,False,False,4,0,4,0,0,0,3
20404,False,1,False,52,2.0,True,True,True,20,19,4,2,0,0,1
20405,True,15,True,2,15.0,True,True,False,3,0,2,0,0,0,0
20406,False,6,True,37,6.0,True,False,True,50,0,1,1,1,0,3
20407,False,4,False,23,4.0,True,True,True,3,0,5,3,0,0,1
20408,False,6,True,72,6.0,True,False,False,4,0,3,0,1,0,1
20409,False,1,False,4,1.0,False,True,False,1,0,4,2,0,2,4
20410,False,6,True,6,6.0,True,True,True,21,0,5,2,0,0,3
20411,False,1,False,1,1.0,False,False,True,118,0,4,0,0,0,3
20412,False,1,False,0,1.0,False,True,True,110,0,5,2,1,1,4
20413,False,1,False,43,0.0,True,False,True,4,0,5,2,0,0,1
20414,False,3,True,1,3.0,True,False,False,4,0,4,2,0,1,0
20415,False,2,False,8,2.0,True,True,True,45,29,1,3,2,0,0
20416,False,5,True,8,5.0,True,False,False,4,0,4,0,2,0,0
20417,False,2,False,8,2.0,True,True,True,10,63,1,1,0,0,1
20418,False,1,False,15,1.0,False,False,False,4,0,3,0,0,0,1
20419,False,0,False,42,0.0,True,False,False,4,0,2,0,0,0,1
20420,False,2,False,4,2.0,True,True,False,20,0,4,2,0,0,3
20421,False,9,True,0,9.0,True,True,False,145,0,4,2,0,0,0
20422,True,1,False,5,1.0,True,True,False,51,0,5,3,0,0,3
20423,False,12,True,5,12.0,True,True,False,8,0,3,0,0,0,0
20424,False,0,False,6,0.0,True,True,False,3,0,2,0,0,0,1
20425,False,0,False,1,0.0,True,True,False,90,11,3,0,1,0,1
20426,False,3,False,3,3.0,False,True,True,110,42,6,0,0,0,3
20427,False,10,True,9,10.0,True,True,True,3,0,5,2,2,0,0
20428,False,4,False,11,4.0,False,True,True,116,29,1,3,1,0,4
20429,False,2,True,2,2.0,True,True,False,3,70,1,0,0,0,0
20430,False,15,True,0,15.0,True,True,False,1,0,5,3,2,0,0
20431,True,0,False,4,0.0,False,True,False,11,0,1,0,0,0,3
20432,False,1,False,0,1.0,False,True,False,1,0,5,3,0,0,3
20433,False,1,False,14,1.0,True,True,False,3,15,1,3,0,0,1
20434,False,0,False,50,0.0,True,False,True,4,0,1,3,0,0,1
20435,False,1,False,4,1.0,False,False,False,4,0,1,3,0,0,3
20436,False,2,True,3,2.0,True,True,False,61,0,4,2,1,0,0
20437,False,2,False,7,2.0,True,True,True,3,68,5,3,0,0,1
20438,False,0,True,3,0.0,True,True,True,12,0,5,3,1,0,3
20439,False,4,True,32,4.0,True,True,True,3,0,1,3,0,0,1
20440,False,0,True,12,0.0,True,True,True,16,0,5,2,1,0,1
20441,False,1,False,13,1.0,True,False,False,4,0,2,0,1,6,1
20442,False,3,False,7,3.0,True,True,True,3,0,3,0,0,0,3
20443,False,0,False,69,0.0,True,False,False,15,0,5,0,0,4,1
20444,False,2,True,2,2.0,True,True,True,1,0,5,3,0,0,0
20445,False,1,False,29,0.0,True,False,True,4,0,2,0,0,0,1
20446,False,3,False,4,3.0,True,True,False,39,0,5,3,0,0,3
20447,False,0,False,4,0.0,True,True,True,12,3,1,3,0,0,1
20448,False,0,False,6,0.0,False,False,True,4,0,0,0,0,0,4
20449,False,0,False,0,0.0,False,False,True,4,0,1,3,0,0,3
20450,False,1,False,4,1.0,True,False,True,4,0,2,0,0,0,1
20451,False,12,True,0,12.0,True,False,True,15,0,1,1,0,0,4
20452,False,2,True,50,2.0,True,True,False,6,0,5,0,0,0,5
20453,False,1,True,0,1.0,True,False,False,4,0,5,2,0,2,4
20454,False,0,False,35,0.0,True,False,False,4,0,3,0,0,0,1
20455,False,1,False,86,0.0,True,False,True,4,0,1,1,0,4,1
20456,False,0,False,6,0.0,True,True,False,12,73,5,3,0,0,1
20457,False,6,False,1,7.0,False,True,True,12,76,1,3,0,0,0
20458,False,0,False,19,1.0,False,False,True,4,0,5,2,0,0,2
20459,False,13,True,1,13.0,True,False,False,4,0,5,0,0,0,0
20460,False,5,True,17,5.0,True,True,True,2,0,0,0,0,0,3
20461,False,5,False,1,5.0,True,True,True,90,0,2,0,0,0,0
20462,False,3,True,18,3.0,True,True,False,31,73,0,3,1,0,1
20463,False,1,False,0,1.0,False,False,False,4,0,4,2,0,1,4
20464,False,0,False,4,0.0,True,True,True,48,0,5,3,0,0,1
20465,False,12,True,1,12.0,True,True,False,24,0,4,3,2,0,0
20466,True,10,True,1,10.0,True,True,False,58,0,1,4,1,3,3
20467,False,4,True,5,4.0,True,True,True,18,0,4,2,0,0,0
20468,False,2,False,5,2.0,True,True,False,2,0,5,6,0,0,1
20469,False,0,False,0,0.0,False,False,True,4,0,0,0,0,0,3
20470,False,2,False,16,2.0,True,False,False,4,0,2,0,0,0,1
20471,False,0,False,6,0.0,True,True,False,102,0,0,0,0,0,1
20472,False,0,False,21,0.0,True,False,False,4,0,1,4,1,0,1
20473,False,2,True,42,2.0,True,False,False,4,0,5,0,1,0,0
20474,False,2,True,9,2.0,True,True,True,6,0,2,0,2,0,0
20475,False,1,True,4,1.0,True,True,False,58,64,2,0,1,0,1
20476,False,2,False,4,2.0,True,True,False,201,0,5,2,0,0,3
20477,False,0,False,54,0.0,True,False,False,4,0,3,0,0,0,1
20478,False,11,True,7,11.0,True,True,True,6,2,2,0,1,0,3
20479,False,2,True,211,2.0,True,False,True,4,0,5,2,0,0,1
20480,False,1,False,5,1.0,True,False,False,4,0,5,0,0,0,3
20481,False,2,True,6,2.0,True,False,True,4,0,2,0,2,0,0
20482,True,11,True,8,11.0,True,True,True,38,0,5,3,2,0,0
20483,False,0,False,1,0.0,False,True,True,102,0,1,3,0,0,3
20484,False,1,False,60,0.0,True,False,True,4,0,5,2,0,0,1
20485,False,3,False,6,3.0,True,True,False,22,0,5,2,0,0,1
20486,False,0,False,3,0.0,True,True,True,92,17,1,3,0,0,1
20487,False,4,True,4,4.0,True,True,True,3,0,5,3,0,2,1
20488,False,3,False,4,3.0,False,False,True,4,0,6,0,0,2,3
20489,False,1,False,48,0.0,True,False,False,50,0,2,0,0,0,1
20490,False,2,False,54,2.0,True,True,True,1,0,5,3,0,0,1
20491,False,1,False,1,0.0,True,True,False,6,0,5,2,0,0,0
20492,False,1,False,4,1.0,True,True,False,32,0,1,1,0,0,1
20493,False,2,True,1,2.0,True,False,True,4,0,5,0,1,0,0
20494,False,5,False,4,5.0,True,True,True,6,0,5,0,0,0,0
20495,False,2,True,36,2.0,True,False,True,50,0,0,0,1,0,1
20496,False,5,True,44,5.0,True,False,False,50,0,4,0,0,0,1
20497,False,1,False,55,1.0,True,False,False,50,0,5,2,0,0,1
20498,False,0,False,4,0.0,True,True,True,6,0,5,2,0,0,1
20499,True,4,False,19,4.0,True,True,False,35,0,5,3,0,0,1
